year,province,cas_number,substance,tot_air_tonnes,facility_count
2023,AB,206-44-0,Fluoranthene,0.254747045,15
2023,AB,207-08-9,Benzo[k]fluoranthene,0.014364962,8
2023,AB,208-96-8,Acenaphthylene,9.928494028,13
2023,AB,218-01-9,Chrysene,0.034415094,10
2023,AB,224-42-0,"Dibenz[a,j]acridine",1.5766e-05,3
2023,AB,26471-62-5,Toluenediisocyanate (mixed isomers),0.0112749,2
2023,AB,463-58-1,Carbonyl sulphide,528.589472,11
2023,AB,50-00-0,Formaldehyde,913.914832,46
2023,AB,50-32-8,Benzo[a]pyrene,0.011567071,10
2023,AB,53-70-3,"Dibenz[a,h]anthracene",0.005714195,7
2023,AB,56-49-5,3-Methylcholanthrene,0.009093411,3
2023,AB,56-55-3,Benz[a]anthracene,0.011809446,7
2023,AB,57-97-6,"7,12-Dimethylbenz[a]anthracene",0.005480441,3
2023,AB,630-08-0,Carbon monoxide,240916.727479,2264
2023,AB,64-18-6,Formic acid,0.02,1
2023,AB,67-56-1,Methanol,2038.020193,88
2023,AB,67-63-0,Isopropyl alcohol,41.665626,10
2023,AB,68-12-2,"n,n-Dimethylformamide",0.758,1
2023,AB,68412-48-6,"2-Propanone, reaction products with diphenylamine",6.9608e-05,2
2023,AB,71-36-3,n-Butyl alcohol,51.55,1
2023,AB,71-43-2,Benzene,223.658824,119
2023,AB,7429-90-5,Aluminum (fume or dust only),0.70307,1
2023,AB,7446-09-5,Sulphur dioxide,155733.877266,1695
2023,AB,74-85-1,Ethylene,1246.982362,13
2023,AB,74-90-8,Hydrogen cyanide,19.539893,2
2023,AB,75-05-8,Acetonitrile,0.475,1
2023,AB,75-07-0,Acetaldehyde,141.867283,12
2023,AB,75-09-2,Dichloromethane,54.977379,2
2023,AB,75-15-0,Carbon disulphide,148.545652,7
2023,AB,75-21-8,Ethylene oxide,1.8571,2
2023,AB,7632-00-0,Sodium nitrite,5e-06,1
2023,AB,7647-01-0,Hydrochloric acid,124.085634,13
2023,AB,7664-39-3,Hydrogen fluoride,143.646933,5
2023,AB,7664-93-9,Sulphuric acid,676.082798,16
2023,AB,77-73-6,Dicyclopentadiene,1.60773,2
2023,AB,7782-50-5,Chlorine,2.6656,5
2023,AB,7783-06-4,Hydrogen sulphide,667.374491,64
2023,AB,7789-75-5,Calcium fluoride,2.627,1
2023,AB,78-00-2,Tetraethyl lead,1.1875e-05,2
2023,AB,78-79-5,Isoprene,1.150724532,6
2023,AB,78-83-1,i-Butyl alcohol,0.024436,1
2023,AB,78-93-3,Methyl ethyl ketone,22.520645,3
2023,AB,79-01-6,Trichloroethylene,0.02745,1
2023,AB,79-10-7,Acrylic acid (and its salts),0.00074,1
2023,AB,83-32-9,Acenaphthene,0.28259102,12
2023,AB,85-01-8,Phenanthrene,1.833973543,20
2023,AB,86-73-7,Fluorene,0.381649535,13
2023,AB,9016-87-9,Polymeric diphenylmethane diisocyanate,0.001,1
2023,AB,91-20-3,Naphthalene,15.451257,15
2023,AB,91-22-5,Quinoline,0.00082831,4
2023,AB,92-52-4,Biphenyl,0.0,1
2023,AB,95-63-6,"1,2,4-Trimethylbenzene",265.285288,36
2023,AB,98-82-8,Cumene,25.046741,4
2023,AB,NA - 02,Arsenic (and its compounds),0.208150136,24
2023,AB,NA - 03,Cadmium (and its compounds),0.383646641,40
2023,AB,NA - 04,Chromium (and its compounds),27.569226,15
2023,AB,NA - 05,Cobalt (and its compounds),0.38330194,29
2023,AB,NA - 06,Copper (and its compounds),25.275422,12
2023,AB,NA - 08,Lead (and its compounds),0.905694789,34
2023,AB,NA - 09,Manganese (and its compounds),72.085713,14
2023,AB,NA - 10,Mercury (and its compounds),0.124879341,22
2023,AB,NA - 11,Nickel (and its compounds),5.803359,13
2023,AB,NA - 12,Selenium (and its compounds),0.203116798,25
2023,AB,NA - 14,Zinc (and its compounds),104.056471,21
2023,AB,NA - 16,Ammonia (total),10301.517225,64
2023,AB,NA - 19,Hexavalent chromium (and its compounds),0.080232755,17
2023,AB,NA - 20,Nonylphenol and its ethoxylates,0.04836719,9
2023,AB,NA - 22,Phosphorus (total),164.280902,13
2023,AB,NA - 40,Vanadium (and its compounds),12.219893,6
2023,AB,NA - 47,Naphthenic acid fraction compounds (and their salts),10.976,1
2023,AB,NA - D/F,Dioxins and furans - total,4.23e-07,19
2023,AB,NA - M08,Total particulate matter,141203.542282,2186
2023,AB,NA - M09,PM10 - Particulate Matter <= 10 Micrometers,50501.804941,2418
2023,AB,NA - M10,PM2.5 - Particulate Matter <= 2.5 Micrometers,13104.544108,2432
2023,AB,NA - M14,Total reduced sulphur (expressed as hydrogen sulphide),1389.911194,84
2023,AB,NA - M16,Volatile Organic Compounds (Total),113923.048257,2794
2023,AB,NA - P/H,"PAHs, total unspeciated",1.461073533,8
2023,BC,100-41-4,Ethylbenzene,11.654017,10
2023,BC,100-42-5,Styrene,323.7254,3
2023,BC,10049-04-4,Chlorine dioxide,151.679,8
2023,BC,101-68-8,Methylenebis(phenylisocyanate),0.601,3
2023,BC,107-21-1,Ethylene glycol,11.978988,6
2023,BC,108-10-1,Methyl isobutyl ketone,5.559,2
2023,BC,108-88-3,Toluene,76.587603,22
2023,BC,108-95-2,Phenol (and its salts),23.0942,6
2023,BC,110-54-3,n-Hexane,69.761929,20
2023,BC,110-82-7,Cyclohexane,3.363199,6
2023,BC,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),49497.812987,370
2023,BC,115-07-1,Propylene,3.432,1
2023,BC,118-74-1,Hexachlorobenzene,9.5494e-05,21
2023,BC,120-12-7,Anthracene,0.234444302,12
2023,BC,121-69-7,"N,N-Dimethylaniline (and its salts)",16.31,1
2023,BC,129-00-0,Pyrene,0.161812271,20
2023,BC,1330-20-7,Xylene (all isomers),149.674304,30
2023,BC,191-24-2,Benzo[ghi]perylene,0.000736768,8
2023,BC,192-97-2,Benzo[e]pyrene,0.000513,3
2023,BC,193-39-5,"Indeno[1,2,3-cd]pyrene",7.2777e-05,7
2023,BC,198-55-0,Perylene,2.68e-05,2
2023,BC,205-82-3,Benzo[j]fluoranthene,1.8e-06,1
2023,BC,205-99-2,Benzo[b]fluoranthene,0.000911,6
2023,BC,206-44-0,Fluoranthene,0.247892061,18
2023,BC,207-08-9,Benzo[k]fluoranthene,1.98e-05,4
2023,BC,208-96-8,Acenaphthylene,0.1000261,12
2023,BC,218-01-9,Chrysene,0.031302444,14
2023,BC,26471-62-5,Toluenediisocyanate (mixed isomers),0.0052501,2
2023,BC,463-58-1,Carbonyl sulphide,296.91,3
2023,BC,50-00-0,Formaldehyde,309.560242,21
2023,BC,50-32-8,Benzo[a]pyrene,0.0003203,7
2023,BC,53-70-3,"Dibenz[a,h]anthracene",5.2538e-05,4
2023,BC,5522-43-0,1-Nitropyrene,1.18e-05,1
2023,BC,56-49-5,3-Methylcholanthrene,2.6e-08,1
2023,BC,56-55-3,Benz[a]anthracene,0.000969532,8
2023,BC,57-97-6,"7,12-Dimethylbenz[a]anthracene",2.35e-07,1
2023,BC,630-08-0,Carbon monoxide,87284.23618,354
2023,BC,67-56-1,Methanol,2231.124588,42
2023,BC,67-63-0,Isopropyl alcohol,40.7965,5
2023,BC,71-43-2,Benzene,21.042639,13
2023,BC,7446-09-5,Sulphur dioxide,37026.026207,241
2023,BC,74-85-1,Ethylene,2.985,1
2023,BC,75-05-8,Acetonitrile,33.79,1
2023,BC,75-07-0,Acetaldehyde,125.9679,12
2023,BC,7647-01-0,Hydrochloric acid,773.9907,14
2023,BC,7664-39-3,Hydrogen fluoride,190.6,1
2023,BC,7664-93-9,Sulphuric acid,79.229126,11
2023,BC,7697-37-2,Nitric acid,11388.0,1
2023,BC,7782-50-5,Chlorine,1.3502,2
2023,BC,7783-06-4,Hydrogen sulphide,169.637583,18
2023,BC,78-83-1,i-Butyl alcohol,5.92,1
2023,BC,78-93-3,Methyl ethyl ketone,23.839,4
2023,BC,83-32-9,Acenaphthene,0.696762,10
2023,BC,85-01-8,Phenanthrene,2.59132545,22
2023,BC,85-44-9,Phthalic anhydride,0.0086,1
2023,BC,86-73-7,Fluorene,1.4503518,12
2023,BC,9016-87-9,Polymeric diphenylmethane diisocyanate,0.1278,4
2023,BC,91-20-3,Naphthalene,6.6893,3
2023,BC,95-63-6,"1,2,4-Trimethylbenzene",4.8401,5
2023,BC,NA - 01,Antimony (and its compounds),0.2143,2
2023,BC,NA - 02,Arsenic (and its compounds),0.407964529,35
2023,BC,NA - 03,Cadmium (and its compounds),0.183865336,38
2023,BC,NA - 04,Chromium (and its compounds),2.634379,7
2023,BC,NA - 05,Cobalt (and its compounds),0.259651904,24
2023,BC,NA - 06,Copper (and its compounds),35.7181,9
2023,BC,NA - 08,Lead (and its compounds),1.20700327,50
2023,BC,NA - 09,Manganese (and its compounds),20.94799,25
2023,BC,NA - 10,Mercury (and its compounds),0.396160309,30
2023,BC,NA - 11,Nickel (and its compounds),0.308206,7
2023,BC,NA - 12,Selenium (and its compounds),0.078974833,32
2023,BC,NA - 13,Silver (and its compounds),0.0296,1
2023,BC,NA - 14,Zinc (and its compounds),98.838221,15
2023,BC,NA - 16,Ammonia (total),1549.433667,34
2023,BC,NA - 19,Hexavalent chromium (and its compounds),0.083303016,31
2023,BC,NA - 20,Nonylphenol and its ethoxylates,0.004326354,2
2023,BC,NA - 22,Phosphorus (total),122.093445,18
2023,BC,NA - 37,Thallium (and its compounds),0.111598131,10
2023,BC,NA - 40,Vanadium (and its compounds),1.28725,4
2023,BC,NA - D/F,Dioxins and furans - total,1.786e-06,19
2023,BC,NA - M08,Total particulate matter,114784.318013,382
2023,BC,NA - M09,PM10 - Particulate Matter <= 10 Micrometers,43823.914526,459
2023,BC,NA - M10,PM2.5 - Particulate Matter <= 2.5 Micrometers,9895.83547,449
2023,BC,NA - M14,Total reduced sulphur (expressed as hydrogen sulphide),628.612583,21
2023,BC,NA - M16,Volatile Organic Compounds (Total),16517.268675,379
2023,BC,NA - P/H,"PAHs, total unspeciated",0.9497488,9
2023,MB,100-41-4,Ethylbenzene,0.20114,2
2023,MB,100-42-5,Styrene,47.596,3
2023,MB,101-68-8,Methylenebis(phenylisocyanate),21.802,2
2023,MB,107-21-1,Ethylene glycol,0.035487,1
2023,MB,108-88-3,Toluene,45.716249,6
2023,MB,108-95-2,Phenol (and its salts),10.4,1
2023,MB,110-54-3,n-Hexane,432.027024,8
2023,MB,110-82-7,Cyclohexane,0.410984,1
2023,MB,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),2698.13043,30
2023,MB,118-74-1,Hexachlorobenzene,0.000282208,2
2023,MB,120-12-7,Anthracene,0.015716194,2
2023,MB,124-40-3,Dimethylamine,0.246,1
2023,MB,129-00-0,Pyrene,0.01625516,2
2023,MB,1330-20-7,Xylene (all isomers),89.415998,6
2023,MB,1344-28-1,Aluminum oxide (fibrous forms only),14.723,1
2023,MB,191-24-2,Benzo[ghi]perylene,2.658e-06,1
2023,MB,192-97-2,Benzo[e]pyrene,1.548e-06,1
2023,MB,193-39-5,"Indeno[1,2,3-cd]pyrene",8.98e-07,1
2023,MB,198-55-0,Perylene,8.55e-07,1
2023,MB,205-82-3,Benzo[j]fluoranthene,2.69e-07,1
2023,MB,205-99-2,Benzo[b]fluoranthene,2.87e-07,1
2023,MB,206-44-0,Fluoranthene,0.027874031,2
2023,MB,207-08-9,Benzo[k]fluoranthene,5.13e-07,1
2023,MB,208-96-8,Acenaphthylene,1.130699,1
2023,MB,218-01-9,Chrysene,2.369e-06,1
2023,MB,50-00-0,Formaldehyde,21.815,1
2023,MB,50-32-8,Benzo[a]pyrene,3.15e-07,1
2023,MB,56-55-3,Benz[a]anthracene,1.049e-06,1
2023,MB,630-08-0,Carbon monoxide,2444.9027,22
2023,MB,64-18-6,Formic acid,0.011592,1
2023,MB,67-56-1,Methanol,336.510715,8
2023,MB,67-63-0,Isopropyl alcohol,50.465,5
2023,MB,71-36-3,n-Butyl alcohol,33.5,1
2023,MB,71-43-2,Benzene,0.641794,1
2023,MB,7429-90-5,Aluminum (fume or dust only),10.64,1
2023,MB,7446-09-5,Sulphur dioxide,833.14969,11
2023,MB,7647-01-0,Hydrochloric acid,35.2285,3
2023,MB,7664-93-9,Sulphuric acid,9.741013,5
2023,MB,7783-06-4,Hydrogen sulphide,47.472,1
2023,MB,78-79-5,Isoprene,0.143302474,1
2023,MB,78-83-1,i-Butyl alcohol,5.81,1
2023,MB,78-93-3,Methyl ethyl ketone,8.32,2
2023,MB,83-32-9,Acenaphthene,0.091809,1
2023,MB,85-01-8,Phenanthrene,0.229010373,2
2023,MB,86-73-7,Fluorene,0.010511,1
2023,MB,9016-87-9,Polymeric diphenylmethane diisocyanate,35.92,1
2023,MB,91-20-3,Naphthalene,0.002497,1
2023,MB,95-63-6,"1,2,4-Trimethylbenzene",4.433038,4
2023,MB,NA - 02,Arsenic (and its compounds),0.001255,3
2023,MB,NA - 03,Cadmium (and its compounds),0.008706,5
2023,MB,NA - 04,Chromium (and its compounds),0.006238,1
2023,MB,NA - 05,Cobalt (and its compounds),0.009217,3
2023,MB,NA - 06,Copper (and its compounds),66.907,4
2023,MB,NA - 08,Lead (and its compounds),0.35458693,6
2023,MB,NA - 09,Manganese (and its compounds),296.4988,4
2023,MB,NA - 10,Mercury (and its compounds),0.017096621,1
2023,MB,NA - 11,Nickel (and its compounds),1.882465,4
2023,MB,NA - 12,Selenium (and its compounds),0.00781493,6
2023,MB,NA - 14,Zinc (and its compounds),324.80483,5
2023,MB,NA - 16,Ammonia (total),1224.292,10
2023,MB,NA - 19,Hexavalent chromium (and its compounds),0.000917728,5
2023,MB,NA - 20,Nonylphenol and its ethoxylates,0.019996,1
2023,MB,NA - 22,Phosphorus (total),358.19423,5
2023,MB,NA - D/F,Dioxins and furans - total,3.48e-07,2
2023,MB,NA - M08,Total particulate matter,4649.401457,45
2023,MB,NA - M09,PM10 - Particulate Matter <= 10 Micrometers,2325.551632,105
2023,MB,NA - M10,PM2.5 - Particulate Matter <= 2.5 Micrometers,872.84624,94
2023,MB,NA - M14,Total reduced sulphur (expressed as hydrogen sulphide),555.235,2
2023,MB,NA - M16,Volatile Organic Compounds (Total),9669.110278,47
2023,MB,NA - P/H,"PAHs, total unspeciated",0.2506288,2
2023,NB,100-41-4,Ethylbenzene,1.6964,1
2023,NB,100-42-5,Styrene,2.2386,1
2023,NB,10049-04-4,Chlorine dioxide,44.490219,3
2023,NB,107-21-1,Ethylene glycol,4.8e-05,1
2023,NB,108-10-1,Methyl isobutyl ketone,1.728,1
2023,NB,108-88-3,Toluene,30.5091,3
2023,NB,108-90-7,Chlorobenzene,0.248,1
2023,NB,108-95-2,Phenol (and its salts),16.7,1
2023,NB,110-54-3,n-Hexane,27.5195,3
2023,NB,110-82-7,Cyclohexane,13.9,1
2023,NB,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),11553.916992,28
2023,NB,115-07-1,Propylene,21.7,1
2023,NB,118-74-1,Hexachlorobenzene,8.056e-06,6
2023,NB,120-12-7,Anthracene,0.0099595,1
2023,NB,129-00-0,Pyrene,0.042522947,2
2023,NB,1330-20-7,Xylene (all isomers),18.4716,2
2023,NB,191-24-2,Benzo[ghi]perylene,0.000404896,1
2023,NB,192-97-2,Benzo[e]pyrene,0.000258473,1
2023,NB,193-39-5,"Indeno[1,2,3-cd]pyrene",0.000410818,1
2023,NB,198-55-0,Perylene,3.0201e-05,1
2023,NB,205-82-3,Benzo[j]fluoranthene,0.000157598,1
2023,NB,205-99-2,Benzo[b]fluoranthene,0.000881153,1
2023,NB,206-44-0,Fluoranthene,0.078430581,2
2023,NB,207-08-9,Benzo[k]fluoranthene,0.000616994,1
2023,NB,208-96-8,Acenaphthylene,1.527730674,2
2023,NB,218-01-9,Chrysene,0.007991485,1
2023,NB,302-01-2,Hydrazine (and its salts),0.0812,1
2023,NB,50-00-0,Formaldehyde,115.56331,4
2023,NB,50-32-8,Benzo[a]pyrene,0.003326991,2
2023,NB,53-70-3,"Dibenz[a,h]anthracene",0.000294245,1
2023,NB,56-55-3,Benz[a]anthracene,0.002008938,1
2023,NB,630-08-0,Carbon monoxide,13252.374009,28
2023,NB,67-56-1,Methanol,834.640106,11
2023,NB,67-63-0,Isopropyl alcohol,26.1127,2
2023,NB,67-66-3,Chloroform,26.771,1
2023,NB,71-43-2,Benzene,1.427,1
2023,NB,7429-90-5,Aluminum (fume or dust only),10.2,1
2023,NB,7446-09-5,Sulphur dioxide,12757.720228,16
2023,NB,75-07-0,Acetaldehyde,133.44,4
2023,NB,7647-01-0,Hydrochloric acid,16.6574,1
2023,NB,7664-93-9,Sulphuric acid,14.055027,3
2023,NB,7782-50-5,Chlorine,339.1552,3
2023,NB,7783-06-4,Hydrogen sulphide,22.8195,1
2023,NB,78-93-3,Methyl ethyl ketone,11.421,1
2023,NB,80-05-7,Bisphenol A,0.002565308,1
2023,NB,83-32-9,Acenaphthene,0.0010182,1
2023,NB,85-01-8,Phenanthrene,0.444790965,2
2023,NB,86-73-7,Fluorene,0.015018567,2
2023,NB,95-63-6,"1,2,4-Trimethylbenzene",8.1785,2
2023,NB,98-82-8,Cumene,13.25,1
2023,NB,NA - 02,Arsenic (and its compounds),0.005566,4
2023,NB,NA - 03,Cadmium (and its compounds),0.017153797,6
2023,NB,NA - 05,Cobalt (and its compounds),0.016547755,5
2023,NB,NA - 06,Copper (and its compounds),0.01,1
2023,NB,NA - 08,Lead (and its compounds),0.072652537,9
2023,NB,NA - 09,Manganese (and its compounds),0.634508,5
2023,NB,NA - 10,Mercury (and its compounds),0.0110288,3
2023,NB,NA - 12,Selenium (and its compounds),0.0341859,3
2023,NB,NA - 14,Zinc (and its compounds),3.209496,4
2023,NB,NA - 16,Ammonia (total),307.572419,9
2023,NB,NA - 19,Hexavalent chromium (and its compounds),0.038353718,5
2023,NB,NA - 22,Phosphorus (total),2.579791,3
2023,NB,NA - D/F,Dioxins and furans - total,5.1e-08,5
2023,NB,NA - M08,Total particulate matter,3080.893319,31
2023,NB,NA - M09,PM10 - Particulate Matter <= 10 Micrometers,2072.789137,38
2023,NB,NA - M10,PM2.5 - Particulate Matter <= 2.5 Micrometers,933.916783,36
2023,NB,NA - M14,Total reduced sulphur (expressed as hydrogen sulphide),184.60532,2
2023,NB,NA - M16,Volatile Organic Compounds (Total),3450.513747,25
2023,NB,NA - P/H,"PAHs, total unspeciated",0.03264,1
2023,NL,100-41-4,Ethylbenzene,0.022019,1
2023,NL,108-88-3,Toluene,14.281189,4
2023,NL,110-54-3,n-Hexane,76.894514,3
2023,NL,110-82-7,Cyclohexane,41.279,1
2023,NL,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),14850.333779,27
2023,NL,118-74-1,Hexachlorobenzene,0.000281601,4
2023,NL,1330-20-7,Xylene (all isomers),3.347589,3
2023,NL,50-00-0,Formaldehyde,13.08515,1
2023,NL,5522-43-0,1-Nitropyrene,0.007087,1
2023,NL,630-08-0,Carbon monoxide,7446.339578,14
2023,NL,67-56-1,Methanol,459.015,3
2023,NL,71-43-2,Benzene,44.62291,2
2023,NL,7429-90-5,Aluminum (fume or dust only),15.36838,2
2023,NL,7446-09-5,Sulphur dioxide,7464.2272,6
2023,NL,75-07-0,Acetaldehyde,1.597,1
2023,NL,7647-01-0,Hydrochloric acid,117.4404,2
2023,NL,7664-93-9,Sulphuric acid,168.938,4
2023,NL,7783-06-4,Hydrogen sulphide,0.485,1
2023,NL,85-01-8,Phenanthrene,0.039667217,3
2023,NL,91-20-3,Naphthalene,0.045736,2
2023,NL,91-22-5,Quinoline,0.0036,1
2023,NL,95-63-6,"1,2,4-Trimethylbenzene",0.033855,1
2023,NL,NA - 02,Arsenic (and its compounds),0.4776229,4
2023,NL,NA - 03,Cadmium (and its compounds),0.050500453,7
2023,NL,NA - 04,Chromium (and its compounds),2.531,2
2023,NL,NA - 05,Cobalt (and its compounds),4.6569986,6
2023,NL,NA - 06,Copper (and its compounds),0.5,3
2023,NL,NA - 08,Lead (and its compounds),1.6454739,7
2023,NL,NA - 09,Manganese (and its compounds),57.3829,5
2023,NL,NA - 10,Mercury (and its compounds),0.021362,2
2023,NL,NA - 11,Nickel (and its compounds),2.983,3
2023,NL,NA - 12,Selenium (and its compounds),0.217339,3
2023,NL,NA - 13,Silver (and its compounds),0.000277,1
2023,NL,NA - 14,Zinc (and its compounds),1.3863,3
2023,NL,NA - 16,Ammonia (total),7.543,2
2023,NL,NA - 19,Hexavalent chromium (and its compounds),6.6334e-05,1
2023,NL,NA - 22,Phosphorus (total),1.56815,4
2023,NL,NA - 37,Thallium (and its compounds),0.207,1
2023,NL,NA - 40,Vanadium (and its compounds),1.437294,2
2023,NL,NA - D/F,Dioxins and furans - total,1.14e-06,4
2023,NL,NA - M08,Total particulate matter,19005.245549,15
2023,NL,NA - M09,PM10 - Particulate Matter <= 10 Micrometers,6627.565898,31
2023,NL,NA - M10,PM2.5 - Particulate Matter <= 2.5 Micrometers,1315.434703,36
2023,NL,NA - M14,Total reduced sulphur (expressed as hydrogen sulphide),0.485,1
2023,NL,NA - M16,Volatile Organic Compounds (Total),2865.500918,15
2023,NL,NA - P/H,"PAHs, total unspeciated",0.171306,2
2023,NS,100-41-4,Ethylbenzene,0.115445,3
2023,NS,100-42-5,Styrene,13.285,3
2023,NS,107-02-8,Acrolein,1.582,1
2023,NS,107-21-1,Ethylene glycol,0.0,1
2023,NS,108-10-1,Methyl isobutyl ketone,5.39,2
2023,NS,108-88-3,Toluene,5.254942,6
2023,NS,110-54-3,n-Hexane,32.825069,7
2023,NS,110-82-7,Cyclohexane,0.4,1
2023,NS,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),10953.471161,24
2023,NS,118-74-1,Hexachlorobenzene,5.1586e-05,7
2023,NS,120-12-7,Anthracene,2.202e-06,1
2023,NS,123-72-8,Butyraldehyde,0.034,1
2023,NS,129-00-0,Pyrene,7.873e-06,2
2023,NS,1330-20-7,Xylene (all isomers),36.242371,9
2023,NS,191-24-2,Benzo[ghi]perylene,1.429e-06,1
2023,NS,193-39-5,"Indeno[1,2,3-cd]pyrene",9.19e-07,1
2023,NS,206-44-0,Fluoranthene,1.766e-06,2
2023,NS,218-01-9,Chrysene,7.94e-07,1
2023,NS,50-00-0,Formaldehyde,22.141,2
2023,NS,56-55-3,Benz[a]anthracene,1.172e-06,1
2023,NS,630-08-0,Carbon monoxide,2951.83153,24
2023,NS,67-56-1,Methanol,127.029372,5
2023,NS,67-63-0,Isopropyl alcohol,10.393,2
2023,NS,71-43-2,Benzene,0.452295,2
2023,NS,7446-09-5,Sulphur dioxide,36779.251,15
2023,NS,75-07-0,Acetaldehyde,59.6,2
2023,NS,75-09-2,Dichloromethane,0.084,1
2023,NS,7647-01-0,Hydrochloric acid,752.96,4
2023,NS,7664-93-9,Sulphuric acid,235.760033,6
2023,NS,78-93-3,Methyl ethyl ketone,0.41,1
2023,NS,79-01-6,Trichloroethylene,2.4,1
2023,NS,85-01-8,Phenanthrene,8.0508e-05,3
2023,NS,91-20-3,Naphthalene,0.021,1
2023,NS,95-63-6,"1,2,4-Trimethylbenzene",0.075675,3
2023,NS,NA - 02,Arsenic (and its compounds),0.01947762,6
2023,NS,NA - 03,Cadmium (and its compounds),0.000611848,7
2023,NS,NA - 05,Cobalt (and its compounds),0.057606848,8
2023,NS,NA - 06,Copper (and its compounds),0.000702,1
2023,NS,NA - 08,Lead (and its compounds),0.041699289,6
2023,NS,NA - 09,Manganese (and its compounds),0.018008,2
2023,NS,NA - 10,Mercury (and its compounds),0.034422067,4
2023,NS,NA - 11,Nickel (and its compounds),0.004674,2
2023,NS,NA - 12,Selenium (and its compounds),0.0031133,6
2023,NS,NA - 14,Zinc (and its compounds),4.741312,2
2023,NS,NA - 16,Ammonia (total),84.465668,2
2023,NS,NA - 19,Hexavalent chromium (and its compounds),0.000843606,7
2023,NS,NA - 22,Phosphorus (total),0.00832,1
2023,NS,NA - 37,Thallium (and its compounds),3.5e-07,1
2023,NS,NA - 40,Vanadium (and its compounds),0.010265,2
2023,NS,NA - D/F,Dioxins and furans - total,3.6e-08,7
2023,NS,NA - M08,Total particulate matter,2869.002559,28
2023,NS,NA - M09,PM10 - Particulate Matter <= 10 Micrometers,1210.930688,46
2023,NS,NA - M10,PM2.5 - Particulate Matter <= 2.5 Micrometers,409.496572,45
2023,NS,NA - M16,Volatile Organic Compounds (Total),2663.649164,22
2023,NS,NA - P/H,"PAHs, total unspeciated",3.83054,1
2023,NT,100-41-4,Ethylbenzene,0.010797,1
2023,NT,108-88-3,Toluene,0.153948,1
2023,NT,110-54-3,n-Hexane,0.224257,1
2023,NT,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),7510.636701,25
2023,NT,115-07-1,Propylene,1.2,1
2023,NT,118-74-1,Hexachlorobenzene,1.794e-06,4
2023,NT,1330-20-7,Xylene (all isomers),0.039494,1
2023,NT,50-00-0,Formaldehyde,4.304,1
2023,NT,630-08-0,Carbon monoxide,1515.772635,10
2023,NT,67-56-1,Methanol,0.077903,1
2023,NT,7446-09-5,Sulphur dioxide,36.815,3
2023,NT,85-01-8,Phenanthrene,2.4032e-05,1
2023,NT,95-63-6,"1,2,4-Trimethylbenzene",0.008769,1
2023,NT,NA - 02,Arsenic (and its compounds),0.008455,3
2023,NT,NA - 03,Cadmium (and its compounds),0.0039541,3
2023,NT,NA - 04,Chromium (and its compounds),0.0296,1
2023,NT,NA - 05,Cobalt (and its compounds),0.0059392,3
2023,NT,NA - 06,Copper (and its compounds),0.0052,2
2023,NT,NA - 08,Lead (and its compounds),0.045574,3
2023,NT,NA - 09,Manganese (and its compounds),0.0998,1
2023,NT,NA - 10,Mercury (and its compounds),0.00185,1
2023,NT,NA - 11,Nickel (and its compounds),0.045,2
2023,NT,NA - 12,Selenium (and its compounds),0.000188,2
2023,NT,NA - 14,Zinc (and its compounds),0.0052,2
2023,NT,NA - 22,Phosphorus (total),0.253,1
2023,NT,NA - 37,Thallium (and its compounds),5.82e-05,1
2023,NT,NA - D/F,Dioxins and furans - total,8.84e-10,4
2023,NT,NA - M08,Total particulate matter,2538.6564,4
2023,NT,NA - M09,PM10 - Particulate Matter <= 10 Micrometers,913.251369,34
2023,NT,NA - M10,PM2.5 - Particulate Matter <= 2.5 Micrometers,222.527772,35
2023,NT,NA - M16,Volatile Organic Compounds (Total),584.183174,8
2023,NU,11104-93-1,Nitrogen oxides (expressed as nitrogen dioxide),8234.453962,36
2023,NU,118-74-1,Hexachlorobenzene,7.27e-07,6
2023,NU,630-08-0,Carbon monoxide,2644.22988,19
2023,NU,7429-90-5,Aluminum (fume or dust only),2.0521,1
2023,NU,7446-09-5,Sulphur dioxide,25.878,1
2023,NU,7647-01-0,Hydrochloric acid,2.18248,1
2023,NU,7783-06-4,Hydrogen sulphide,263.486832,2
2023,NU,NA - 01,Antimony (and its compounds),0.00014,1
2023,NU,NA - 02,Arsenic (and its compounds),0.072088758,6
2023,NU,NA - 03,Cadmium (and its compounds),0.000813101,4
2023,NU,NA - 04,Chromium (and its compounds),0.022119,2
2023,NU,NA - 05,Cobalt (and its compounds),0.013530294,5
2023,NU,NA - 06,Copper (and its compounds),0.0062,2
2023,NU,NA - 07,Cyanides (ionic),14.654785,2
2023,NU,NA - 08,Lead (and its compounds),0.011485873,5
