"","betaCatenin","CD11b","CD11c","CD138","CD16","CD20","CD209","CD3","CD31","CD4","CD45","CD45RO","CD56","CD63","CD68","CD8","dsDNA","EGFR","FoxP3","H3K27me3","H3K9ac","HLA_Class_1","HLADR","IDO","Keratin17","Keratin6","Ki67","Lag3","MPO","p53","panKeratin","PD1","PDL1","pS6","SMA","Vimentin","centroidX","centroidY"
"Cell_146939",0,0,0,0,0,0,0,0,0,0,0.01163504,0,0,0,0,0.004607293,0.7699236,0,0,0.61276,0.4598453,0,0.2921245,0,0,0.1257737,0,0,0,0,0.1614887,0,0,0.2811143,0.1713293,0,1946.981,1352.521
"Cell_146940",0,0,0,0,0,0,0,0,0,0,0.003865019,0,0,0,0,0,0.5590939,0,0,0.5084904,0.4498273,0,0.02372899,0,0,0.268598,0,0,0,0,0.4643755,0,0,0.007920219,0,0,649.4349,1354.267
"Cell_146941",0,0,0,0,0,0,0,0,0,0,0.4251172,0,0,0.1797411,0,0,0.6636467,0,0,0.7726092,0.6036679,0,0.3740228,0,0,0.03945775,0,0,0,0,0.2605537,0,0,0.4311298,0,0,754.8333,1354.253
"Cell_146942",0,0.01108842,0,0,0,0,0,0,0,0,0.0610372,0,0,0.008013193,0.01883769,0,0.7588233,0,0,0.6224769,0.520564,0.08857569,0.2559147,0,0,0.04004797,0,0,0.0537115,0,0.1634838,0,0,0.2102118,0,0,1718.963,1353.613
"Cell_146943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7990201,0,0,0.5635646,0.5644494,0,0.2457551,0,0,0.169127,0,0,0,0,0.1852619,0,0,0.1245708,0,0,1336.992,1356.229
"Cell_146944",0,0,0,0.01320441,0,0,0,0.01151953,0,0,0.03187462,0.01145765,0,0.01286149,0,0,0.7801134,0,0,0.5326668,0.3811906,0.001341229,0.1841631,0,0,0.1997735,0,0,0,0,0.4618351,0,0,0.1509694,0.0101306,0,1593.882,1356.653
"Cell_146945",0,0,0,0,0,0.2355015,0,0,0,0,0.4792622,0,0,0,0,0,0.6599786,0,0,0.7836173,0.5698072,0.2486887,0.2077253,0,0,0,0,0,0,0,0.150411,0,0,0.3907013,0,0,2031.311,1355.863
"Cell_146946",0,0,0,0,0,0.436978,0,0,0,0,0.2920059,0.1475451,0,0.9573119,0,0,0.7979497,0,0,0.7761081,0.7231095,0.2001698,0.3593513,0,0,0.01083037,0,0,0,0,0.04589523,0,0,0.3892788,0,0,980.7149,1357.114
"Cell_146947",0,0,0,0,0,0,0,0,0,0,0.01546769,0.002908229,0,0,0.009214173,0,0.6655096,0,0,0.4398508,0.3517086,0.03664514,0.2616422,0,0,0.1868749,0,0,0,0,0.2374519,0,0,0.05628877,0,0,868.7348,1357.563
"Cell_146948",0,0,0,0.06139689,0,0,0,0,0,0,0,0,0,0.06989748,0,0,0.7309376,0,0,0.6135527,0.4195939,0,0.2908907,0,0,0.1235955,0,0,0,0,0.02131234,0,0,0.2135247,0,0,1178.08,1357.813
"Cell_146949",0,0,0,0.02795012,0,0,0,0.01423365,0,0,0.04431379,0.005663738,0,0.03174061,0,0.02384351,0.7575196,0,0,0.5464076,0.2551109,0,0.2107219,0,0,0.1477568,0,0,0,0,0.2341715,0,0,0.1506706,0,0,1253.161,1358.534
"Cell_146950",0,0,0,0,0,0,0,0,0,0,0.06259774,0,0,0.908242,0,0,0.3290368,0,0,0.4613003,0.1203897,0,0.04499377,0,0,0.0436251,0,0,0,0,0.0777653,0,0,0,0,0,153.5946,1358.946
"Cell_146951",0,0,0,0,0,0,0,0,0,0,0.03007519,0.02420591,0,0,0,0,0.6982543,0,0,0.5521898,0.5253095,0.001546386,0.2212091,0,0,0.08089846,0,0,0,0,0.2894361,0,0,0.118543,0,0,371.2141,1359.285
"Cell_146952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5537845,0,0,0.6457586,0.4966511,0,0.3234186,0,0,0.08493136,0,0,0,0,0.03559904,0,0,0.2378815,0,0,940.2131,1359.32
"Cell_146953",0,0,0,0,0,0,0,0.01177331,0,0,0.09190051,0.05059981,0,0.04260474,0,0,0.7758527,0,0,0.6659111,0.4509214,0.02600322,0.2318864,0,0,0,0,0,0,0,0.2214246,0,0,0.2366388,0,0,408.839,1361.746
"Cell_146954",0,0,0,0,0,0,0,0,0,0,0.05122459,0,0,0,0,0,0.6692052,0,0,0.4718211,0.2256909,0,0.2001563,0,0,0.1707921,0,0,0,0,0.1367548,0,0,0.09746052,0,0,609.2801,1362.398
"Cell_146955",0,0,0,0,0.04247831,0.1257837,0,0,0,0,0.1470615,0.0112232,0,0.1287643,0,0,0.6689322,0,0,0.5516016,0.5068914,0.1836003,0.3522717,0,0,0.1061903,0,0,0,0,0.1789476,0,0,0.3269739,0,0,959.0214,1363.072
"Cell_146956",0,0,0,0,0,0,0,0.1070888,0,0,0.3254977,0.2162177,0,0,0,0,0.8052068,0,0,0.6970026,0.6317554,0,0.3513477,0,0,0.004905602,0,0,0,0,0.05733959,0,0,0.3004537,0,0,229.6278,1362.735
"Cell_146957",0,0,0,0.1997207,0,0,0,0.0619024,0,0,0.2168525,0.1769518,0,0,0.07927406,0,0.7893439,0,0,0.7807809,0.7170283,0.1572497,0.4447035,0,0,0,0,0,0,0,0,0,0,0.3686513,0,0,808,1363.33
"Cell_146958",0,0,0,0,0,0.04436569,0,0,0,0,0.03413252,0,0,0,0,0,0.7554896,0,0,0.5866064,0.3629868,0.03153244,0.3765942,0,0,0.2267623,0,0,0,0,0.4631755,0,0,0.1260245,0,0,1275.08,1363.209
"Cell_146959",0.02927333,0,0,0,0,0,0,0,0,0,0.1258165,0,0,0,0.08546358,0,0.6820758,0,0,0.6784804,0.48983,0.127069,0.3650883,0,0,0,0,0,0,0,0,0,0,0.254486,0,0,16.21662,1364.102
"Cell_146960",0,0,0,0,0,0.05827718,0,0,0,0,0.09524776,0,0,0.0211223,0,0,0.7436138,0,0,0.7614726,0.5253121,0.1133127,0.336474,0,0,0.09514777,0,0,0,0,0.1937949,0,0,0.4241575,0,0,183.753,1365.268
"Cell_146961",0,0,0,0.05826419,0,0,0,0.02584167,0,0.04382684,0.1699488,0.03423818,0,0.003936432,0,0,0.7538347,0,0,0.6230308,0.5108564,0.05326642,0.3110194,0,0,0.09452993,0,0,0.01532634,0,0.2271353,0,0,0.3119438,0,0,1691.064,1363.36
"Cell_146962",0,0,0,0,0,0,0,0.1411132,0,0,0.1668324,0,0,0.2377132,0,0,0.7274729,0,0,0.648474,0.3353561,0.1982615,0.4160643,0,0,0,0,0,0,0,0,0,0,0.3767467,0,0,1861.575,1363.664
"Cell_146963",0,0,0,0,0,0.5408559,0,0,0.03882472,0,0.3581801,0,0,0,0,0,0.7604288,0,0,0.5557917,0.3806512,0.57204,0.3715034,0,0,0.004033162,0,0,0,0,0.005410625,0,0,0.4391978,0,0.01835584,1133.154,1366.071
"Cell_146964",0,0,0,0,0,0,0,0.006455949,0,0,0.01626365,0,0,0,0,0,0.6427826,0,0,0.4520456,0.08167051,0,0.1317628,0,0,0.3577701,0,0,0,0,0.7054858,0,0,0,0.2059502,0,1616.011,1366.885
"Cell_146965",0,0,0,0,0,0,0,0.02284501,0,0.02508197,0.1604494,0.03027462,0,0,0,0,0.7149084,0,0,0.6365306,0.5083259,0,0.2591404,0,0,0.07542959,0,0,0,0,0.172109,0,0,0.2748793,0,0,527.5263,1366.064
"Cell_146966",0,0,0,0,0.04920828,0.03913766,0,0,0,0,0.09157027,0.02824702,0,0.4716582,0.09115941,0,0.7339253,0,0,0.6062851,0.4162858,0.2141739,0.3691281,0,0,0,0,0,0,0,0.03908153,0,0,0.2965218,0,0,135.8298,1370.486
"Cell_146967",0,0,0,0,0,0,0,0.05221407,0.2159299,0,0.1137247,0.03462533,0,0,0,0,0.763074,0,0,0.6288964,0.4374106,0,0.4887547,0,0,0,0,0,0,0,0,0,0,0.1341918,0,0,61.10753,1371.411
"Cell_146968",0,0,0,0,0,0.006035646,0,0.07479843,0,0.02495072,0.1254478,0,0,0,0,0,0.6884294,0,0,0.5872822,0.4492195,0.00105859,0.378989,0,0,0.06924712,0,0,0,0,0.1281829,0,0,0.2114307,0,0,1056.923,1370.876
"Cell_146969",0,0,0,0.007665927,0,0,0,0,0,0,0,0,0,0.009146841,0,0,0.7222433,0,0,0.6024552,0.4022791,0,0.2153311,0,0,0.08900952,0,0,0,0,0.2153142,0,0,0.2242429,0,0,1209.089,1371.606
"Cell_146970",0,0,0.2621149,0.09318151,0,0,0,0,0,0,0.5108832,0.07496032,0,0,0,0,0.7008474,0,0,0.5238728,0.5251244,0.5833071,0.3638076,0,0,0.04176038,0,0,0,0,0.09994204,0,0,0.3326405,0.05743813,0.1055355,1510.972,1370.686
"Cell_146971",0,0,0,0,0,0,0,0.002092389,0,0,0.06381293,0.02495777,0,0,0.0611291,0.06720924,0.7637114,0,0,0.6490622,0.5731344,0,0.2876852,0,0,0.1056141,0,0,0,0,0.2417773,0,0,0.2443248,0,0,1984.764,1371.045
"Cell_146972",0,0,0,0,0.01807067,0.2371648,0,0,0.02466154,0,0.2059073,0.01091478,0,0.06840635,0,0,0.6631314,0,0,0.546409,0.3780183,0.2456463,0.3146803,0,0,0.1142696,0,0,0,0,0.2280818,0,0,0.1328927,0,0,994.9431,1373.422
"Cell_146973",0,0,0,0,0,0,0,0.110163,0,0,0,0.06341059,0,0,0,0,0.7754479,0,0,0.5751973,0.23177,0,0.2381809,0,0,0.2063105,0,0,0,0,0.4888156,0,0,0.1762897,0,0,1844.366,1371.86
"Cell_146974",0.04602211,0,0,0,0,0,0,0.1966886,0.02817706,0,0.4119546,0.2679473,0,0,0,0,0.7513045,0,0,0.6652893,0.3979961,0,0.5055225,0,0,0,0,0,0,0,0,0,0,0.2061416,0,0,44.48375,1372.827
"Cell_146975",0,0,0.03293553,0,0,0,0,0.01235979,0,0.006785425,0.3080374,0.08932979,0,0,0.2299077,0,0.7427139,0,0,0.5514404,0.6255372,0.4549619,0.3613083,0,0,0,0,0,0,0,0,0,0,0.2893519,0,0,851.6335,1373.541
"Cell_146976",0,0,0,0,0,0.08585086,0,0,0,0,0.02383189,0,0,0.006098363,0,0,0.7612162,0,0,0.5993492,0.5238615,0.003390954,0.2589507,0,0,0,0,0,0,0,0,0,0,0.1545209,0,0,2039.172,1373.929
"Cell_146977",0,0,0,0.2561118,0,0,0,0.1933933,0,0,0.4321483,0.2389456,0,0.1467356,0,0,0.7474512,0,0,0.512202,0.3769609,0.3490168,0.3822867,0,0,0.004381946,0,0,0,0,0,0,0,0.1444375,0,0,1564.146,1374.319
"Cell_146978",0,0,0,0,0,0,0,0,0,0,0.0227153,0,0,0,0,0,0.7364715,0,0,0.606438,0.5062037,0,0.2142856,0,0,0,0,0,0,0,0.1017211,0,0,0.1668196,0,0,2014.939,1375.143
"Cell_146979",0,0,0,0,0,0,0,0,0,0,0.5298375,0,0,0.1556652,0,0,0.725495,0,0,0.7745383,0.5249056,0,0.3345626,0,0,0.08137378,0,0,0,0,0.102389,0,0,0.3979935,0,0,511.9805,1375.944
"Cell_146980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7262805,0,0,0.6715814,0.565595,0,0.2242831,0,0,0.1199893,0,0,0,0,0.2930838,0,0,0.3104147,0,0,682.4495,1372.696
"Cell_146981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7285315,0,0,0.36211,0.3757235,0.05837658,0.2241653,0,0,0.01852483,0,0,0,0,0,0,0,0.08461731,0.1832607,0,344.657,1379.015
"Cell_146982",0,0,0,0,0,0.004230632,0,0,0,0,0,0,0,0,0,0,0.620859,0,0,0.5779638,0.3846741,0,0.03282144,0,0,0.2028354,0,0,0,0,0.6180077,0,0,0,0,0,716.1835,1378.5
"Cell_146983",0,0,0,0,0,0.09247471,0,0,0,0,0.04800593,0,0,0,0,0,0.8034362,0,0,0.5068792,0.6031951,0.02292465,0.2886238,0,0,0.006766354,0,0,0,0,0.05963787,0,0,0.1249942,0,0,658.379,1379.351
"Cell_146984",0,0,0.032622,0,0,0.02006453,0,0,0,0.002767395,0.3745694,0.02838888,0,0,0,0,0.7441228,0,0,0.516125,0.5942274,0.498026,0.3826023,0,0,0.01998383,0,0,0,0,0.05658744,0,0,0.2085937,0,0.005361653,1097.639,1379.254
"Cell_146985",0,0,0,0,0,0,0,0,0,0,0,0,0,0.04393709,0,0,0.4826631,0,0,0.2505398,0,0,0.1782227,0,0,0.2500574,0,0,0,0,0.5804448,0,0,0.05406277,0,0,1320.742,1379.962
"Cell_146986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769294,0,0,0.6276215,0.4769695,0,0.1697311,0,0,0.2320397,0,0,0,0,0.3418593,0,0,0.1982949,0,0,1379.215,1380.047
"Cell_146987",0,0,0,0,0,0.6255571,0,0.02640403,0,0,0.3403859,0.03933948,0,0,0,0,0.5777665,0,0,0.7620428,0.5818353,0.4744843,0.4909054,0,0,0.006164442,0,0,0,0,0.004135182,0,0,0.4599303,0.6624859,0,1603.186,1380.171
"Cell_146988",0,0,0,0,0.002727027,0.03137221,0,0.04093503,0,0,0.1729177,0.1028697,0,0,0,0,0.7721018,0,0,0.657536,0.620063,0.03592915,0.3382866,0,0,0.009560548,0,0,0,0,0.01852181,0,0,0.2368778,0,0,1640.231,1381.194
"Cell_146989",0,0,0,0,0,0,0,0,0,0,0.02331973,0,0,0,0,0,0.5460404,0,0,0.2613781,0.08083531,0,0.3555415,0,0,0,0,0,0,0,0,0,0,0,0,0,24.45333,1380.627
"Cell_146990",0,0,0,0.03836816,0,0.4249799,0,0.2284979,0,0,0.4806837,0.2140083,0,0.3135109,0,0,0.456531,0,0,0.6648975,0.3669765,0.317402,0.2948233,0,0,0.02188596,0,0,0,0,0.1632461,0,0,0.4019487,0.02575865,0,565.5405,1381.284
"Cell_146991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6558678,0,0,0.5428385,0.3408687,0,0.2916796,0,0,0.02470395,0,0,0,0,0,0,0,0.160387,0,0,312.8545,1382.362
"Cell_146992",0,0,0,0,0.1040939,0,0,0,0,0,0.2911097,0,0,0.09058701,0.649096,0,0.7228387,0,0,0.6176261,0.5137352,0.6317714,0.4485061,0,0,0,0,0,0,0,0.002511706,0,0,0.4074688,0,0,117.4411,1383.097
"Cell_146993",0,0,0,0.03110542,0,0,0,0,0,0,0,0,0,0.07881783,0,0,0.7080648,0,0,0.5861745,0.3651833,0,0.2058591,0,0,0.07446883,0,0,0,0,0.2873579,0,0,0.1254771,0,0,271.8248,1383.491
"Cell_146994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6699263,0,0,0.5605787,0.3906794,0.001022456,0.3033728,0,0,0.09722988,0,0,0,0,0.235476,0,0,0.2061089,0,0,1180.619,1384.284
"Cell_146995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7785906,0,0,0.554319,0.5476921,0,0.2287007,0,0,0.1352028,0.2915209,0,0,0,0.1429489,0,0,0.1942768,0,0,1339.982,1384.053
"Cell_146996",0,0,0,0,0,0,0,0,0,0,0.2969487,0.01784869,0,0,0.09392536,0,0.603452,0,0,0.6049165,0.4848519,0.4519994,0.3743608,0,0,0,0,0,0,0,0,0,0,0.3476901,0,0,194.6434,1386.981
"Cell_146997",0,0,0,0,0,0.4137666,0,0,0,0,0.4306804,0,0,0.09202637,0,0,0.6699589,0,0,0.8284537,0.5942696,0.2537925,0.2717617,0,0,0.2543989,0,0,0,0,0.2900037,0,0,0.4164917,0,0.01287346,1132.9,1387.979
"Cell_146998",0,0,0,0,0,0,0,0.1904672,0,0.1295589,0.4028703,0.3014617,0,0,0,0.01741829,0.7436085,0,0,0.6838542,0.5802374,0.1149639,0.4137576,0,0,0.0372424,0,0,0,0,0.01821962,0,0,0.3077277,0,0,1677.923,1386.765
"Cell_146999",0,0,0,0,0,0.1846564,0,0.02240308,0,0,0.2147182,0.04693637,0,0,0,0,0.7150971,0,0,0.6694403,0.33927,0.1272399,0.4929051,0,0,0,0,0,0,0,0,0,0,0.247504,0,0,38.76129,1389.686
"Cell_147000",0,0,0,0.3256268,0,0,0,0,0,0,0,0,0,0.1165498,0,0,0.7447672,0,0,0.6518338,0.3889585,0,0.3179815,0,0,0.326714,0,0,0,0,0.5203841,0,0,0.2272546,0,0,1263.979,1388.182
"Cell_147001",0,0,0,0,0,0,0,0.002833084,0,0.006220915,0.05535353,0.003757426,0,0,0,0,0.6990033,0,0,0.5557493,0.5605164,0.01055205,0.2647907,0,0,0.02377338,0,0,0,0,0,0,0,0.2225202,0,0,840.6803,1389.499
"Cell_147002",0,0,0,0,0,0.1842752,0,0.002072415,0,0,0.07640088,0.005497037,0,0,0.01849645,0,0.6921916,0,0,0.5958502,0.387846,0.09177079,0.3769054,0,0,0.1395697,0,0,0,0,0.3574637,0,0,0.1618981,0,0,224.3878,1390.735
"Cell_147003",0,0,0,0,0,0.396516,0,0,0,0,0.3488835,0,0,0.02160614,0,0,0.7854958,0,0,0.7780505,0.525167,0.2364722,0.2779008,0,0,0.1668109,0,0,0,0,0.2360604,0,0,0.3649646,0,0,730.8405,1390.621
"Cell_147004",0,0,0,0,0.003874672,0.331385,0,0.202668,0.03391115,0.1477497,0.5562441,0.006433599,0,0,0,0,0.7459449,0,0,0.6656153,0.5346528,0.2228145,0.4323815,0,0,0,0,0,0,0,0,0,0,0.2507734,0,0,971.7318,1390.894
"Cell_147005",0,0,0.1044907,0,0,0.5175866,0,0.07204397,0,0.1761061,0.5401607,0.02393549,0,0.102414,0,0,0.7616673,0,0,0.7717404,0.5800312,0.4387806,0.3980096,0,0,0,0,0,0,0,0.01319117,0,0,0.4150915,0,0,1077.354,1390.797
"Cell_147006",0,0,0,0,0,0,0,0,0,0,0.002510828,0,0,0,0,0,0.7336532,0,0,0.5280017,0.5361429,0.000773197,0.2500597,0,0,0.003875087,0,0,0,0,0.008317237,0,0,0.1121786,0.09755042,0,366.5134,1392.745
"Cell_147007",0,0,0,0,0,0,0,0,0,0,0.4032522,0,0,0.01992468,0.1813692,0,0.7411411,0,0,0.5553994,0.5813754,0.1770157,0.3907881,0,0,0.04822496,0,0,0,0,0.004065622,0,0,0.2355468,0,0,425.0168,1392.239
"Cell_147008",0,0,0,0,0,0,0,0.1275723,0,0,0.4702412,0.06967857,0,0.0205085,0,0,0.760676,0,0,0.6357853,0.4818111,0,0.3448435,0,0,0.09046348,0,0,0,0,0.1186384,0,0,0.2757493,0,0,536.0556,1393.542
"Cell_147009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6661571,0,0,0.4836699,0.3563223,0,0,0,0,0.207877,0,0,0,0,0.4797933,0,0,0,0,0,1926.858,1393.36
"Cell_147010",0,0,0,0.04336919,0,0,0,0,0,0,0.02614015,0,0,0.01449214,0.02875069,0,0.7946023,0,0,0.5847888,0.4294461,0.02281069,0.2444855,0,0,0.2778035,0,0,0,0,0.4435519,0,0,0.1743712,0,0,1507.814,1393.626
"Cell_147011",0,0,0,0,0,0,0,0,0,0,0,0,0,0.08939241,0,0,0.674673,0,0,0.3966736,0.1068991,0.004443554,0.07372537,0,0,0.1921548,0,0,0,0,0.5663006,0,0,0,0,0,1423.434,1395.874
"Cell_147012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502378,0,0,0.4531775,0.2090822,0,0,0,0,0.2065982,0,0,0,0,0.4262595,0,0,0.08931257,0,0,1962.079,1394.73
"Cell_147013",0,0,0,0,0,0,0,0,0,0,0.01586116,0,0,0.02779579,0.05617379,0,0.7103046,0,0,0.6582521,0.4941868,0.01465292,0.2943122,0,0,0,0,0,0,0,0,0,0,0.208399,0,0,140.2281,1396.391
"Cell_147014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4643198,0,0,0.3261838,0.1045473,0.05600759,0.1941938,0,0,0.2998129,0,0,0,0,0.5451484,0,0,0.2502828,0,0,1572.384,1398.523
"Cell_147015",0,0,0,0,0,0,0,0,0,0,0.01627516,0,0,0,0,0,0.6771578,0,0,0.6601054,0.3591218,0.0385471,0.2720999,0,0,0,0,0,0,0,0.00674277,0,0,0.2166332,0,0,169.3242,1399.509
"Cell_147016",0,0,0,0.0665694,0,0,0,0.01702381,0,0,0.06488964,0.0112892,0,0.1371189,0,0,0.6650211,0,0,0.5631212,0.3473208,0.003964385,0.2484756,0,0,0.01985154,0,0,0,0,0.1848562,0,0,0.2222637,0.0862686,0,578.4755,1399.898
"Cell_147017",0,0,0,0,0,0.6248558,0,0,0,0,0.3148237,0,0,0,0,0,0.7567472,0,0,0.629309,0.3254107,0.4117704,0.4133694,0,0,0.07452463,0,0,0,0,0.2796244,0,0,0.2980385,0,0,668.3824,1398.995
"Cell_147018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05385353,0,0.7431694,0,0,0.505002,0.3452149,0,0.09436604,0,0,0.08628041,0,0,0,0,0.1708746,0,0,0.0929424,0,0,2000.226,1399.731
"Cell_147019",0,0,0,0,0,0,0,0,0,0,0.4056962,0.09940799,0,0,0.2949687,0,0.7341766,0,0,0.6057324,0.3937308,0.733727,0.4795273,0,0,0,0,0,0,0,0,0,0,0.3272197,0,0,11.9605,1400.688
"Cell_147020",0,0,0,0,0,0,0,0,0,0,0.02312396,0,0,0,0,0,0.7426396,0,0,0.5545309,0.4148335,0.000972071,0.205707,0,0,0.199847,0,0,0,0,0.1884749,0,0,0.1215767,0,0,448.2909,1401.329
"Cell_147021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6289321,0,0,0.3261595,0.3820789,0,0.3092256,0,0,0.2857682,0,0,0,0,0.3302747,0,0,0.2546654,0,0,686.0566,1402.028
"Cell_147022",0,0,0.1724897,0,0,0.1723657,0,0,0,0,0.4671625,0.02431423,0,0.02728194,0,0,0.6031349,0,0,0.5103969,0.3520805,0.4315759,0.2672541,0,0,0.005708693,0,0,0,0,0.120249,0,0,0.03152661,0,0,1404.754,1402.19
"Cell_147023",0,0,0,0,0,0,0,0,0,0,0.03582285,0,0,0,0,0,0.6668429,0,0,0.4556162,0.2201049,0,0.2252987,0,0,0.1014513,0,0,0,0,0.3338269,0,0,0.03670753,0,0,852.5333,1402.8
"Cell_147024",0,0,0,0,0,0,0,0.01089905,0,0,0.07248588,0.01685985,0,0,0,0,0.6574391,0,0,0.6545209,0.4986254,0.05211472,0.2708998,0,0,0,0,0,0,0,0.02046615,0,0,0.1985098,0,0,1043.956,1403.314
"Cell_147025",0,0,0,0,0,0,0,0,0,0,0.002188612,0,0,0,0,0,0.6047443,0,0,0.4904194,0.2978987,0,0,0,0,0.1932728,0,0,0,0,0.4800346,0,0,0.02687475,0,0,1866.035,1402.108
"Cell_147026",0,0,0,0,0,0,0,0,0,0,0,0,0,0.07105292,0,0,0.7274863,0,0,0.5589551,0.4496092,0,0.249518,0,0,0,0.1942223,0,0,0,0.03458193,0,0,0.18898,0,0,2030.732,1401.684
"Cell_147027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695607,0,0,0.4815826,0.3507747,0.1421866,0.1935203,0,0,0.1603569,0,0,0,0,0.2076031,0,0,0.1448052,0,0,331.6651,1403.435
"Cell_147028",0,0,0,0.03242077,0,0.02628271,0,0,0,0.002590675,0.09799857,0.006258789,0,0,0,0,0.6908709,0,0,0.5457306,0.3048098,0.08741431,0.3714113,0,0,0.1061962,0,0,0,0,0.2328121,0,0,0.1072978,0,0,1211.841,1403.541
"Cell_147029",0,0,0,0,0,0,0,0.004655947,0,0,0.02344449,0,0,0,0,0,0.6624931,0,0,0.5390635,0.2503842,0,0.1008075,0,0,0.07087982,0,0,0,0,0.4332606,0,0,0.1685777,0,0,611.0054,1404.727
"Cell_147030",0,0,0,0,0,0,0,0,0,0,0.2100964,0.1000485,0,0,0,0,0.7505987,0,0,0.4892011,0.6521813,0,0.3241226,0,0,0.0147812,0,0,0,0,0.02343006,0,0,0.2199096,0,0,948.0299,1405.269
"Cell_147031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4632628,0,0,0.4081211,0.0341551,0,0.0396909,0,0,0.1457138,0,0,0,0,0.1849343,0,0,0.2896775,0,0,1351.5,1404.744
"Cell_147032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6587934,0,0,0.5440677,0.4820734,0,0.2552192,0,0,0.03795714,0,0,0,0,0,0,0,0.08894583,0,0,385,1405.443
"Cell_147033",0,0,0,0,0,0.01177832,0,0,0,0,0.1106604,0.06068417,0,0.04584837,0,0,0.7534022,0,0,0.53855,0.2999386,0.1225123,0.1675456,0,0,0.1627186,0,0,0,0,0.2814144,0,0,0.1103429,0.01810362,0,1610.217,1407.195
"Cell_147034",0,0,0,0,0,0.0440041,0,0.01187799,0,0,0.09638049,0.00787679,0,0,0,0,0.6964979,0,0,0.642142,0.5910896,0.01548053,0.3260227,0,0,0.01441025,0,0,0,0,0.1309357,0,0,0.1921807,0,0,871.6963,1407.967
"Cell_147035",0,0,0,0,0,0,0,0,0,0,0.002238988,0,0,0,0,0,0.7515748,0,0,0.4691616,0.299382,0.004136735,0.1244586,0,0,0.1670767,0,0,0,0,0.2621944,0,0,0.0502299,0,0,1381.642,1408.092
"Cell_147036",0,0,0,0,0,0,0,0,0,0,0.002431785,0,0,0,0,0,0.6921726,0,0,0.5714388,0.5072434,0.001123281,0.1944323,0,0,0.1125748,0,0,0,0,0.3462191,0,0,0.1644683,0,0,709.6014,1408.492
"Cell_147037",0,0,0,0.00581922,0,0,0,0,0,0,0,0,0,0,0,0,0.7376739,0,0,0.5744793,0.4540434,0.02478527,0.2883829,0,0,0.1627534,0,0,0,0,0.3216688,0,0,0.1413274,0,0,1162.088,1408.437
"Cell_147038",0,0,0,0,0,0.3173534,0,0,0,0,0.3266367,0.01689517,0,0.6960687,0,0,0.5623616,0,0,0.6785547,0.3612922,0.2803924,0.3260323,0,0,0.01189304,0,0,0,0,0.04999664,0,0,0.2652806,0,0,115.2306,1414.363
"Cell_147039",0,0,0,0,0,0,0,0,0,0,0.08244628,0,0,0.1718018,0,0,0.7070273,0,0,0.4651583,0.5995345,0,0.2606892,0,0,0.04861443,0,0,0,0,0.02729936,0,0,0.0225175,0,0,528.9648,1409.834
"Cell_147040",0,0,0,0,0,0,0,0,0,0,0.4325987,0,0,0.005703807,0.04278778,0,0.8247175,0,0,0.5145481,0.5022979,0.445929,0.3517243,0,0,0.02381212,0,0,0,0,0.09071486,0,0,0.218527,0,0,1709.561,1410.804
"Cell_147041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6562499,0,0,0.4817502,0,0,0.1941938,0,0,0.1677368,0,0,0,0,0.5008954,0,0,0,0,0,1485.081,1410.547
"Cell_147042",0,0,0,0,0,0,0,0,0,0.002583653,0.02133285,0.01092218,0,0,0,0,0.7516629,0,0,0.6729735,0.4870468,0.01205061,0.2712925,0,0,0.2739508,0,0,0,0,0.3445818,0,0,0.2215341,0,0,1642.992,1410.973
"Cell_147043",0,0,0,0,0,0,0,0,0,0,0.02082582,0,0,0,0,0,0.599592,0,0,0.378836,0.1513663,0,0.31746,0,0,0,0,0,0,0,0.1267822,0,0,0.2809506,0,0,56.36905,1411.982
"Cell_147044",0,0,0,0,0,0,0,0.005886971,0,0.03230326,0.03552082,0,0,0.1835585,0,0,0.7018274,0,0,0.6305242,0.3346888,0,0.2188692,0,0,0.08379527,0,0,0,0,0.1281014,0,0,0.1864288,0,0,494.2661,1412.083
